Date,HS Code,Product,Specific Product,Port of Origin,Country of Destination,Port of Destination,Value(USD),Std Qty,Std Unit,Std Unit Price(USD),Qty,Unit,Value In FC,Unit Rate In FC,Unit Rate Currency,Value(INR),Shipment Mode,Invoice Value INR
30-Oct-19,42022190,BUFF LEATHER HAND BAG,Leather,JNPT,France,Le Havre,4702.55,180,NOS,26.13,180,PCS,4275,23.75,EUR,332000,Sea,0
30-Oct-19,42022990,SPORTS BAGS:GN-GN 700 BAG- SILVER 2020,Others,JNPT,Australia,Melbourne,81.06,7,NOS,11.58,7,PCS,81.69,11.67,AUD,5723.01,Sea,0
30-Oct-19,42022990,SPORTS BAGS:GN-GN 900 WHEEL BAG-BLK/RED,Others,JNPT,Australia,Melbourne,101.24,7,NOS,14.46,7,PCS,81.69,11.67,AUD,7147.7,Sea,0
30-Oct-19,42021190,R-OX LEATHER GOODS - BG4729 BAG,Leather,JNPT,Denmark,Aarhus,17405.91,628,NOS,27.72,628,PCS,15825.6,25.2,EUR,1228857.5,Sea,0
30-Oct-19,42021190,FOILED LEATHER GOODS - BG4462-R3 BAG,Leather,JNPT,Denmark,Aarhus,2639,124,NOS,21.28,124,PCS,2399.4,19.35,EUR,186313.64,Sea,0
30-Oct-19,42021190,R-OX LEATHER GOODS - BG0790 BAG,Leather,JNPT,Denmark,Aarhus,1891.76,100,NOS,18.92,100,PCS,1720,17.2,EUR,133558.3,Sea,0
30-Oct-19,42021190,R-OX LEATHER GOODS - BG3807 -R5 BAG,Leather,JNPT,Denmark,Aarhus,9830.1,588,NOS,16.72,588,PCS,8937.6,15.2,EUR,694004.72,Sea,0
30-Oct-19,42021190,R-OX LEATHER GOODS - BG4462-R2 BAG,Leather,JNPT,Denmark,Aarhus,2666.5,116,NOS,22.99,116,PCS,2424.4,20.9,EUR,188254.76,Sea,0
30-Oct-19,42022990,SPORTS BAGS:GN-DUFFLE 600 BAG 2020,Others,JNPT,Australia,Melbourne,54.9,7,NOS,7.84,7,PCS,81.69,11.67,AUD,3876.16,Sea,0
30-Oct-19,42022990,SPORTS BAGS:GN-GN 1500 WHEEL BAG-BLACK 2020,Others,JNPT,Australia,Melbourne,164.66,7,NOS,23.52,7,PCS,81.69,11.67,AUD,11625.3,Sea,0
30-Oct-19,42022990,SPORTS BAGS:GN-GN 1200 WHEEL BAG-RED 2020,Others,JNPT,Australia,Melbourne,145.14,7,NOS,20.73,7,PCS,81.69,11.67,AUD,10246.72,Sea,0
30-Oct-19,42022990,SPORTS BAGS:GN-GN 700 BAG-BLACK PURPLE 2020,PU,JNPT,Australia,Melbourne,81.06,7,NOS,11.58,7,PCS,81.69,11.67,AUD,5723.01,Sea,0
30-Oct-19,42023990,100% POLYESTER WOVEN SEQUINS CLUTCH BAGS LINING 100% POLYESTER WITH 100% IRON/ME TAL,Polyester,JNPT,Spain,Barcelona,1475.6,62,NOS,23.8,62,PCS,1475.6,23.8,USD,104177.36,Sea,0
30-Oct-19,42021990,SPORTS BAGS.. 60 X 30 X 40 BLUE,Others,JNPT,Netherlands,Rotterdam,1050,200,NOS,5.25,200,PCS,1050,5.25,USD,74130.01,Sea,0
30-Oct-19,42022990,SPORTS BAGS:GN-GN 700 BAG-RED 2020,Others,JNPT,Australia,Melbourne,81.06,7,NOS,11.58,7,PCS,81.69,11.67,AUD,5723.01,Sea,0
30-Oct-19,42022230,HAND BAGS MADE OF JUTE TEXTILE BAG WT - 220 - 230 GRMS BAG SIZE - 38 X 50 CMS,Others,JNPT,Saudi Arabia,jeddah,1900,2000,NOS,0.95,2000,PCS,1900,0.95,USD,134140.05,Sea,0
30-Oct-19,42022230,HAND BAGS MADE OF JUTE TEXTILE BAG WT - 190GSM BAG SIZE - 30 X 44 CMS,Others,JNPT,Saudi Arabia,jeddah,11250,15000,NOS,0.75,15000,PCS,11250,0.75,USD,794249.94,Sea,0
30-Oct-19,42022990,SPORTS BAGS:GN-GN 1200 WHEEL BAG-BLUE 2020,Others,JNPT,Australia,Melbourne,145.14,7,NOS,20.73,7,PCS,81.69,11.67,AUD,10246.72,Sea,0
30-Oct-19,42022990,SPORTS BAGS:GN-GN 900 WHEEL BAG-SILVER,Others,JNPT,Australia,Melbourne,101.24,7,NOS,14.46,7,PCS,81.69,11.67,AUD,7147.7,Sea,0
30-Oct-19,42022990,SPORTS BAGS:GN-DUFFLE 1000 BAG-BLACK 2020,Others,JNPT,Australia,Melbourne,64.69,7,NOS,9.24,7,PCS,81.69,11.67,AUD,4567.04,Sea,0
30-Oct-19,42021990,SPORTS BAGS.. MULTI FUNCTION BACKPACK BL UE,Others,JNPT,Netherlands,Rotterdam,475,100,NOS,4.75,100,PCS,475,4.75,USD,33535.01,Sea,0
30-Oct-19,42021990,SPORTS BAGS.. MULTI PURPOSE BAG PURPLE,PU,JNPT,Netherlands,Rotterdam,300,500,NOS,0.6,500,PCS,300,0.6,USD,21179.98,Sea,0
30-Oct-19,42023990,100% POLYESTER WOVEN SEQUINS CLUTCH BAGS,Polyester,JNPT,Spain,Valencia,3994.33,168,NOS,23.78,168,PCS,3998.4,23.8,USD,282000,Sea,0
30-Oct-19,42021910,SPORTS GOODS BAG NUDGEE COLLEGE PRO- 500,Others,JNPT,Australia,Brisbane,339.94,14,NOS,24.28,14,PCS,516.6,36.9,AUD,24000,Sea,0
30-Oct-19,42021190,100% VISCOSE WOVEN BAGS,Others,Bombay Air,Denmark,Billund,16774.48,18829,NOS,0.89,18829,PCS,15251.49,0.81,EUR,1184278.3,Air,0
30-Oct-19,42021910,SPORTS GOODS SHOE BAG BRISBANE HIGH SCHO,Others,JNPT,Australia,Brisbane,42.49,13,NOS,3.27,13,PCS,68.25,5.25,AUD,3000,Sea,0
30-Oct-19,42022190,COW LEATHER HAND BAG,Leather,JNPT,France,Le Havre,11515.58,322,NOS,35.76,322,PCS,10465,32.5,EUR,813000,Sea,0
30-Oct-19,42022190,BUFF LEATHER HAND BAG,Leather,JNPT,France,Le Havre,3130.31,100,NOS,31.3,100,PCS,2850,28.5,EUR,221000,Sea,0
30-Oct-19,42023990,100% POLYESTER WOVEN SEQUINS CLUTCH BAGS LINING 100% POLYESTER WITH 100% IRON/ME TAL,Polyester,JNPT,Spain,Valencia,3379.6,142,NOS,23.8,142,PCS,3379.6,23.8,USD,238599.76,Sea,0
30-Oct-19,42021990,SPORT BAGS. SHOE CARRY BAG SET/5,Others,JNPT,Canada,Montreal,300,200,SET,1.5,200,SET,300,1.5,USD,21180,Sea,0
30-Oct-19,42021990,SPORTS BAGS. MULTI PURPOSE HOLDALL,PU,JNPT,Canada,Montreal,243.75,75,NOS,3.25,75,PCS,243.75,3.25,USD,17208.74,Sea,0
30-Oct-19,42021190,R-OX LEATHER GOODS - BG3140 -R8 BAG,Leather,JNPT,Denmark,Aarhus,2958.62,100,NOS,29.59,100,PCS,2690,26.9,EUR,208878.6,Sea,0
30-Oct-19,42022230,HAND BAGS MADE OF JUTE TEXTILE BAG WT - 190 GSM BAG SIZE - 30 X44 CMS,Others,JNPT,Saudi Arabia,jeddah,12750,17000,NOS,0.75,17000,PCS,12750,0.75,USD,900150.01,Sea,0
30-Oct-19,42022990,SPORTS BAGS:GN-SILVER WHEEL BAG,Others,JNPT,Australia,Melbourne,694.55,21,NOS,33.07,21,PCS,1033.41,49.21,AUD,49035.34,Sea,0
30-Oct-19,42022990,SPORTS BAGS:PRESTIGE WHEEL BAG,Others,JNPT,Australia,Melbourne,1235.05,40,NOS,30.88,40,PCS,1837.6,45.94,AUD,87194.31,Sea,0
30-Oct-19,42022190,MACHINE MADE COW LEATHER HAND BAG,Leather,JNPT,France,Le Havre,7917.85,450,NOS,17.6,450,PCS,7200,16,EUR,559000,Sea,0
30-Oct-19,42022990,SPORTS BAGS:GN-LEGEND GOLD WHEEL BAG,Others,JNPT,Australia,Melbourne,2001.87,45,NOS,44.49,45,PCS,2978.55,66.19,AUD,141332.14,Sea,0
30-Oct-19,42022990,SPORTS BAGS:GN-GN 1200 WHEEL BAG-BLUE,Others,JNPT,Australia,Melbourne,1821.24,85,NOS,21.43,85,PCS,2709.8,31.88,AUD,128579.89,Sea,0
30-Oct-19,42022220,CANVAS BAGS,Others,Bombay Air,Germany,Hannover,2186.26,2000,NOS,1.09,2000,NOS,2180,1.09,USD,154349.8,Air,0
30-Oct-19,42021910,SPORTS GOODS KD BAG PRO-1000 POLYESTER,Polyester,JNPT,Australia,Brisbane,184.14,25,NOS,7.37,25,PCS,275,11,AUD,13000,Sea,0
30-Oct-19,42021910,SPORTS GOODS BAG WHEEL PRO-5000 TOOWOOMB,Others,JNPT,Australia,Brisbane,864.02,35,NOS,24.69,35,PCS,1291.5,36.9,AUD,61000,Sea,0
30-Oct-19,42021910,SPORTS GOODS BAG PRO-3000 WHEEL MACKAY M,Others,JNPT,Australia,Brisbane,226.63,9,NOS,25.18,9,PCS,332.1,36.9,AUD,16000,Sea,0
30-Oct-19,42021190,100% CUPRO WOVEN BAGS,Others,Bombay Air,Denmark,Billund,85.52,96,NOS,0.89,96,PCS,77.76,0.81,EUR,6037.95,Air,0
30-Oct-19,42021910,SPORTS GOODS BAG LEGEND BACK PACK LGE WH,Others,JNPT,Australia,Brisbane,609.07,24,NOS,25.38,24,PCS,912,38,AUD,43000,Sea,0
30-Oct-19,42021910,SPORTS GOODS BAG FIERCE BACKPACK BRISBAN,Others,JNPT,Australia,Brisbane,169.97,15,NOS,11.33,15,PCS,243.75,16.25,AUD,12000,Sea,0
29-Oct-19,42022230,JUTE HANDMADE BAGS,Others,JNPT,Australia,Brisbane,1693.57,136,NOS,12.45,136,PCS,1693.2,12.45,USD,119566.13,Sea,0
29-Oct-19,42022230,JUTE HANDMADE BAGS,Others,JNPT,Australia,Sydeny,3253.02,260,NOS,12.51,260,PCS,3252.6,12.51,USD,229662.86,Sea,0
29-Oct-19,42022230,JUTE HANDMADE BAGS,Others,JNPT,Australia,Melbourne,2523.67,202,NOS,12.49,202,PCS,2522.98,12.49,USD,178171.06,Sea,0
29-Oct-19,42022230,JUTE HANDMADE BAGS,Others,JNPT,Australia,Fremantle,845.73,68,NOS,12.44,68,PCS,845.92,12.44,USD,59708.2,Sea,0
26-Oct-19,42022190,MADE OF COW LEATHER LAPTOP BAG STYLE NO U66328012Z,Leather,JNPT,Denmark,Copenhagen,10106.5,170,NOS,59.45,170,PCS,10106.5,59.45,USD,713518.79,Sea,0
26-Oct-19,42022190,MADE OF COW LEATHER LUGGUAGE BAG STYLE NO U66328010Z,Leather,JNPT,Denmark,Copenhagen,14864,160,NOS,92.9,160,PCS,14864,92.9,USD,1049398.06,Sea,0
26-Oct-19,42022190,MADE OF COW LEATHER LAPTOP BAG STYLE NO U66328011Z,Leather,JNPT,Denmark,Copenhagen,8442,120,NOS,70.35,120,PCS,8442,70.35,USD,596005.38,Sea,0
26-Oct-19,42022990,AFZAL BAGS,Others,Bombay Air,Netherlands,Amsterdam,14.16,100,NOS,0.14,100,PCS,10,0.1,USD,1000,Air,0
26-Oct-19,42022190,LADIES LEATHER SHOPPER BAG WITH STUDS- C OLOR - PINOT,Leather,JNPT,Spain,Valencia,1559.05,30,NOS,51.97,30,PCS,1417.5,47.25,EUR,110068.92,Sea,0
26-Oct-19,42021190,100% LEATHER BAGS- VINCENZO LEATHER BACK PACK BAGS,Leather,JNPT,Germany,Hamburg,11721.5,700,NOS,16.74,700,PCS,11900,17,USD,827537.97,Sea,0
26-Oct-19,42021110,100% LEATHER BAGS- VITTORIO LEATHER TRAV EL BAGS,Leather,JNPT,Germany,Hamburg,17336,800,NOS,21.67,800,PCS,17600,22,USD,1223921.38,Sea,0
26-Oct-19,42022190,100% LEATHER BAGS- ELECTRA LEATHER SHOPP ER BAG,Leather,JNPT,Germany,Hamburg,9357.5,500,NOS,18.72,500,PCS,9500,19,USD,660639.49,Sea,0
26-Oct-19,42023190,100% LEATHER BAGS- WASSIM LEATHER BELT B AGS,Leather,JNPT,Germany,Hamburg,18311.15,1300,NOS,14.09,1300,PCS,18590,14.3,USD,1292767.42,Sea,0
26-Oct-19,42021190,100% LEATHER BAGS- UMI LEATHER BACKPACK BAGS,Leather,JNPT,Germany,Hamburg,9997.75,700,NOS,14.28,700,PCS,10150,14.5,USD,705841.08,Sea,0
26-Oct-19,42022190,LADIES LEATHER BAG,Leather,JNPT,France,Antwerpen,55080.91,3200,NOS,17.21,3200,PCS,50080,15.65,EUR,3888712,Sea,0
26-Oct-19,42022190,MADE OF COW LEATHER SHOULDER BAG STYLE NO U66328013Z,Leather,JNPT,Denmark,Copenhagen,1730,50,NOS,34.6,50,PCS,1730,34.6,USD,122137.92,Sea,0
26-Oct-19,42022990,3 WHEEL KIT BAGS,Others,JNPT,Australia,Melbourne,3610.67,247,NOS,14.62,247,PCS,5372.25,21.75,AUD,254913.21,Sea,0
26-Oct-19,42023190,MADE OF COW LEATHER POUCH BAG STYLE NO U66328019Z,Leather,JNPT,Denmark,Copenhagen,2380,100,NOS,23.8,100,PCS,2380,23.8,USD,168027.99,Sea,0
26-Oct-19,42023190,MADE OF COW LEATHER POUCH BAG STYLE NO U66328014Z,Leather,JNPT,Denmark,Copenhagen,8930,380,NOS,23.5,380,PCS,8930,23.5,USD,630457.95,Sea,0
26-Oct-19,42022190,LADIES LEATHER SHOPPER BAG- COLOR - KHAK I,Leather,JNPT,Spain,Valencia,884.29,20,NOS,44.21,20,PCS,804,40.2,EUR,62430.61,Sea,0
26-Oct-19,42021290,100% GOAT LEATHER (CAPRA HIRCUS HIRCUS) EMBROIDERED PANELS-EMBROIDERY FOR BAG (1 SET-2PCS),Leather,Bombay Air,Italy,Milano,915.63,6,SET,152.6,6,SET,832.5,138.75,EUR,64643.63,Air,0
25-Oct-19,42021290,SPORTS BAG TEXTILE MATERIAL:KIT BAG FOR CRICKET SET (MADE OF POLYESTER),Polyester,JNPT,New Zealand,Lyttelton,819.2,640,NOS,1.28,640,PCS,819.2,1.28,USD,57835.53,Sea,0
25-Oct-19,42021110,PROMOTIONAL MATERIALS FREE OF COST -KRIS H SHOPPING BAG CAP T-SHIRT WALLET (FRE E SAMPLES-NO COMMERCIAL VALUE ),Others,JNPT,United Arab Emirates,Jebel Ali,0.38,1350,NOS,0,1350,PCS,0,0,USD,26.92,Sea,0
25-Oct-19,42022910,LADIES HAND BAG-CLUTCH BAG-(BODY -50% C OTTON 50% POLYESTER)LINING:100% POLYESTE R (DETAILS AS PER INVOICE),Polyester,JNPT,Italy,La Spezia,1575,450,NOS,3.5,450,PCS,1575,3.5,USD,111194.99,Sea,0
25-Oct-19,42021190,LEATHER BAG - LEATHER PORTFOLIO BAG AS P ER INVOICE,Leather,JNPT,Australia,Melbourne,3700,100,NOS,37,100,PCS,3700,37,USD,261220,Sea,0
25-Oct-19,42023190,SYNTHETIC LADIES BAG,Others,JNPT,Mauritius,Louis,28,14,NOS,2,14,PCS,28,2,USD,1976.88,Sea,0
24-Oct-19,42022910,FARADAY BAGS- PHONE SHIELD 1,Others,Bombay Air,United Arab Emirates,Dubai,224.28,10,NOS,22.43,10,PCS,840,84,AED,15834,Air,0
24-Oct-19,42021110,COW LEATHER PRODUCTS - TRAVEL BAG MACHIN E MADE COW LEATHER ANALINE TRAVEL BAG 5% METAL FITTINGS POLYESTER LINING 50X,Leather,JNPT,Germany,Hamburg,1713.58,38,NOS,45.09,38,PCS,1558,41,EUR,120978.69,Sea,0
24-Oct-19,42021120,COW LEATHER PRODUCT - TOILET BAGS MACHIN E MADE COW LEATHER ANALINE TOILET BAG 5% METAL FITTINGS POLYESTER LINING 26X,Leather,JNPT,Germany,Hamburg,857.89,65,NOS,13.2,65,PCS,780,12,EUR,60566.95,Sea,0
24-Oct-19,42022190,COW LEATHER PRODUCT - HAND BAG MACHINE M ADE COW LEATHER ANALINE HAND BAG 5% M ETAL FITTINGS POLYESTER LINING 28X25X6,Leather,JNPT,Germany,Hamburg,2639.66,96,NOS,27.5,96,PCS,2400,25,EUR,186359.94,Sea,0
24-Oct-19,42022910,STRAW TABLET BAGS(90% STRAW 5% GLASS BE AD 5% SHELL) :ASSORTED BAGS(MADE OF COT TON JUTE LUREX.STRAW GLASS SEEDBEAD PLA,Others,JNPT,Mauritius,Louis,203.4,36,NOS,5.65,36,PCS,203.4,5.65,USD,14360.06,Sea,0
24-Oct-19,42022190,COW LEATHER HAND BAGS,Leather,JNPT,Germany,Hamburg,56182.15,2120,NOS,26.5,2120,PCS,56180,26.5,USD,3966459.73,Sea,0
24-Oct-19,42022990,AFZAL BAGS,Others,Bombay Air,Netherlands,AMSTERDAM SCHIPHOL,5.46,100,NOS,0.05,100,PCS,10,0.1,USD,385.6,Air,0
24-Oct-19,42021190,School bags,Others,JNPT,Mauritius,Louis,236.65,156,NOS,1.52,156,PCS,185.64,1.19,GBP,16707.59,Sea,0
24-Oct-19,42021190,VHB BAGS (CPHI WORLDWIDE EXIBITION PROMOTIONAL MATERIAL),Others,Bombay Air,Germany,Frankfurt,2.2,22,NOS,0.1,22,NOS,2.2,0.1,USD,155.32,Air,0
24-Oct-19,42021190,Babyhug Diaper Bag,Others,JNPT,United Arab Emirates,Jebel Ali,105.73,13,NOS,8.13,13,PCS,105.69,8.13,USD,7464.36,Sea,0
24-Oct-19,42021190,Babyhug Diaper Bag,Others,JNPT,United Arab Emirates,Jebel Ali,271,29,NOS,9.34,29,PCS,270.86,9.34,USD,19132.52,Sea,0
24-Oct-19,42022290,70%CANVAS+30%LEATHER POUCH BAG,Leather,JNPT,Italy,La Spezia,3444.75,200,NOS,17.22,200,PCS,3132,15.66,EUR,243199.69,Sea,0
24-Oct-19,42022190,LEATHER SHOULDER BAG MADE IN COW LEATHER (NDM),Leather,JNPT,Italy,La Spezia,13241.2,600,NOS,22.07,600,PCS,13242,22.07,USD,934828.55,Sea,0
24-Oct-19,42022910,STRAW ROUND BAGS(90% STRAW 5% GLASS BEA D 5% SHELL) :ASSORTED BAGS(MADE OF COT TON JUTE LUREX.STRAW GLASS SEEDBEAD PLA,Others,JNPT,Mauritius,Louis,102,12,NOS,8.5,12,PCS,96,8,USD,7201.19,Sea,0
24-Oct-19,42022190,COW LEATHER LADIES BAGS,Leather,JNPT,Germany,Hamburg,20358.39,1135,NOS,17.94,1135,PCS,20361.9,17.94,USD,1437302.32,Sea,0
24-Oct-19,42022910,50%POLYESTER 40% GLASS & 10% IRON BOLSO TNICO TRI NGULOS BAG,Polyester,JNPT,Spain,Valencia,9520,1700,NOS,5.6,1700,PCS,9520,5.6,USD,672112,Sea,0
24-Oct-19,42021190,TINY MIRACLES JUCO BAGS,Others,Bombay Air,Netherlands,Amsterdam,23711.05,12500,NOS,1.9,12500,PCS,27250,2.18,EUR,1674000,Air,0
24-Oct-19,42021290,TEXTILES GOODS RUG STORAGE BAG,Others,JNPT,Australia,Sydeny,1127.44,610,NOS,1.85,610,PCS,1677.5,2.75,AUD,79597.41,Sea,0
24-Oct-19,42022290,TEXTILES GOODS SHOPING BAG BIG,Others,JNPT,Australia,Sydeny,472.72,521,NOS,0.91,521,PCS,703.35,1.35,AUD,33373.93,Sea,0
24-Oct-19,42021190,LEATHER GOODS (MADE FROM 100% INDIGENOUS LEATHER) TRAVEL BAG MADE FROM COW R12 L EATHER WITH NON WOVEN BAG LOGO,Leather,JNPT,Denmark,Copenhagen,7369.05,200,NOS,36.85,200,PCS,6700,33.5,EUR,520255,Sea,0
24-Oct-19,42029900,INSULATED PET COOLER BAG (WITH SINGLE CO LOUR BRANDING),Others,JNPT,United Arab Emirates,Dubai,1950,1000,NOS,1.95,1000,NOS,1950,1.95,USD,137670,Sea,0
24-Oct-19,42022910,STRAW ROUND BAGS(80% STRAW 10% GLASS BE AD 10% JUTE) :ASSORTED BAGS(MADE OF COT TON JUTE LUREX.STRAW GLASS SEEDBEAD PLA,Others,JNPT,Mauritius,Louis,96,12,NOS,8,12,PCS,96,8,USD,6777.6,Sea,0
24-Oct-19,42022910,STRAW CLUTCH BAGS(90% STRAW 5% GLASS BE AD 5% SHELL) :ASSORTED BAGS(MADE OF COT TON JUTE LUREX.STRAW GLASS SEEDBEAD PLA,Others,JNPT,Mauritius,Louis,117,18,NOS,6.5,18,PCS,117,6.5,USD,8260.21,Sea,0
24-Oct-19,42022910,STRAW SHOPPING BAGS(90% STRAW 5% GLASS BEAD 5% SHELL):ASSORTED BAGS(MADE OF CO TTON JUTE LUREX.STRAW GLASS SEEDBEAD PL,Others,JNPT,Mauritius,Louis,120,12,NOS,10,12,PCS,96,8,USD,8472.01,Sea,0
24-Oct-19,42022190,COW LEATHER SHOULDER BAGS,Leather,JNPT,Germany,Hamburg,22789.07,1175,NOS,19.39,1175,PCS,22783.25,19.39,USD,1608908.18,Sea,0
24-Oct-19,42021110,COW LEATHER LUGGAGE BAG,Leather,JNPT,Germany,Hamburg,9575.38,222,NOS,43.13,222,PCS,9574.86,43.13,USD,676021.62,Sea,0
24-Oct-19,42022190,GOAT LEATHER LADIES BAGS,Leather,JNPT,Germany,Hamburg,1602.49,220,NOS,7.28,220,PCS,1601.6,7.28,USD,113135.56,Sea,0
24-Oct-19,42022190,COW LEATHER PRODUCT - HAND BAG MACHINE M ADE COW LEATHER ANALINE HAND BAG 5% M ETAL FITTINGS POLYESTER LINING 40X30X8,Leather,JNPT,Germany,Hamburg,2722.15,75,NOS,36.3,75,PCS,2475,33,EUR,192183.71,Sea,0
24-Oct-19,42022290,TEXTILES GOODS SHOPING BAG SMALL,Others,JNPT,Australia,Sydeny,282.21,494,NOS,0.57,494,PCS,419.9,0.85,AUD,19924.28,Sea,0
24-Oct-19,42021190,NEON BAGS (CPHI WORLDWIDE EXIBITION PROMOTIONAL MATERIAL),Others,Bombay Air,Germany,Frankfurt,55,50,NOS,1.1,50,NOS,55,1.1,USD,3883,Air,0
24-Oct-19,42022990,SYNTHETIC LADIES BAG/PURSE,PU,JNPT,Mauritius,Louis,186,62,NOS,3,62,PCS,186,3,USD,13131.65,Sea,0
24-Oct-19,42021190,CARRY COLLECTION-REUSABLE BAG IWA-000013,Others,Bombay Air,Italy,Milano,2344.02,1480,NOS,1.58,1480,NOS,2131.2,1.44,EUR,165487.68,Air,0
24-Oct-19,42021190,CARRY COLLECTION-TRAPEZE BAG IWA-000014,Others,Bombay Air,Italy,Milano,268.37,40,NOS,6.71,40,NOS,244,6.1,EUR,18946.68,Air,0
24-Oct-19,42021190,CARRY COLLECTION-SHOPPER BAG IWA-000012,Others,Bombay Air,Italy,Milano,112.85,30,NOS,3.76,30,NOS,102.6,3.42,EUR,7966.95,Air,0
24-Oct-19,42021190,CARRY COLLECTION-WINE BAG IWA-000015,Others,Bombay Air,Italy,Milano,96.79,40,NOS,2.42,40,NOS,244,6.1,EUR,6833.21,Air,0
24-Oct-19,42022290,TEXTILES GOODS SHOPING BAG MEDIUM,Others,JNPT,Australia,Sydeny,345.99,468,NOS,0.74,468,PCS,514.8,1.1,AUD,24427.23,Sea,0
24-Oct-19,42022290,70%CANVAS+30%LEATHER TRIMS POUCH BAG,Leather,JNPT,Italy,La Spezia,3400.76,200,NOS,17,200,PCS,3092,15.46,EUR,240093.67,Sea,0
24-Oct-19,42022290,70%CANVAS+30%LEATHER TRIMS SHOULDER BAG,Leather,JNPT,Italy,La Spezia,11649.7,700,NOS,16.64,700,PCS,11648,16.64,USD,822469.1,Sea,0
24-Oct-19,42022910,FARADAY BAGS- TABLET SHIELD 1,Others,Bombay Air,United Arab Emirates,Dubai,273.67,5,NOS,54.73,5,PCS,1025,205,AED,19321.25,Air,0
24-Oct-19,42022220,SILK CLOTH BAGS,Others,Bombay Air,Germany,Frankfurt,3.21,200,NOS,0.02,200,NOS,10,0.05,EUR,226.5,Air,0
31-Jan-20,42022220,100% COTTON WOVEN BAG (HAND BAGS) STYLE : LECLERC VEG & FRUIT BAG,Cotton,Bombay Air,France,Paris,538.8,300,SET,1.8,300,SET,486,1.62,EUR,37689.3,Air,0
31-Jan-20,42022220,ASSORTED COTTON SHEETING BAG SAMPLE,Cotton,Bombay Air,Germany,Frankfurt,22.16,31,NOS,0.71,31,PCS,1550,50,INR,1550,Air,0
31-Jan-20,42022220,100%COTTON WOVEN BAGS 40X25X14CMS,Cotton,JNPT,Japan,Tokyo,28699,5218,NOS,5.5,5218,PCS,28699,5.5,USD,2007495.2,Sea,0
31-Jan-20,42022220,HAND-BAGS AND SHOPPING BAGS OF COTTON 10 0% COTTON WOVEN BAGS.SIZE:32X34 CMS.,Cotton,JNPT,Belgium,Antwerpen,3750,2500,NOS,1.5,2500,PCS,3750,1.5,USD,262312.57,Sea,0
31-Jan-20,42022220,100% BIO COTTON SHOPPING BAG SIZE: 37X38 X8.5 CMS BODEGON,Cotton,JNPT,Spain,Barcelona,14011.2,16680,NOS,0.84,16680,PCS,14011.2,0.84,USD,980083.45,Sea,0
31-Jan-20,42022220,100% BIO COTTON SHOPPING BAG SIZE: 37X38 X8.5 CMS RECETA,Cotton,JNPT,Spain,Barcelona,11205.6,13340,NOS,0.84,13340,PCS,11205.6,0.84,USD,783831.76,Sea,0
31-Jan-20,42022220,100% COTTON WOVEN SHOPPING BAGS WITH INS ULATION OF DOUBLE LAYER JUTE STYLE:PULC O ISO BAG-BAG COTTON 21 X 19 X 12CM ALL,Cotton,Bombay Air,France,Paris,345.51,115,NOS,3,115,NOS,311.65,2.71,EUR,24168.46,Air,0
31-Jan-20,42022220,"COTTON BAG.COTTON CROSS-BODY BAG. Invoice Nos: EXP/064, EXP/066",Cotton,JNPT,Spain,Valencia,126,12,NOS,10.5,12,PCS,142.8,11.9,USD,8813.7,Sea,0
31-Jan-20,42022220,100% COTTON BAG SAMPLE PCS,Cotton,JNPT,Belgium,Antwerpen,6,6,NOS,1,6,PCS,6,1,USD,419.38,Sea,0
31-Jan-20,42022220,COTTON TOTE BAG,Cotton,JNPT,Spain,Barcelona,1450,250,NOS,5.8,250,PCS,1450,5.8,USD,101427.5,Sea,0
31-Jan-20,42022190,COTTON MONEY BAG,Cotton,JNPT,Canada,Montreal,38.04,25,NOS,1.52,25,PCS,50,2,CAD,2661.05,Sea,0
31-Jan-20,42022190,COTTON BAG,Cotton,JNPT,Canada,Montreal,63.91,28,NOS,2.28,28,PCS,84,3,CAD,4470.5,Sea,0
31-Jan-20,42022220,COTTON BAGS USA HANDLE TO-TO MINI,Cotton,JNPT,Japan,Yokohama,1785,300,NOS,5.95,300,PCS,1785,5.95,USD,124860.74,Sea,0
31-Jan-20,42022220,COTTON BAGS NATURAL (BBH HANDLE TO-TO),Cotton,JNPT,Japan,Yokohama,1170,200,NOS,5.85,200,PCS,1170,5.85,USD,81841.49,Sea,0
31-Jan-20,42022220,BAG 100% COTTON WITH HAND MADE EMBROIDER Y,Cotton,JNPT,Spain,Valencia,11221.73,772,NOS,14.54,772,PCS,11224.88,14.54,USD,784960.03,Sea,0
31-Jan-20,42022220,COTTON JACQUARD HOBO SHOPPING BAG INNER 100%POLYESTER,Cotton,JNPT,Italy,La Spezia,1407.37,130,NOS,10.83,130,PCS,1365,10.5,EUR,98445.76,Sea,0
31-Jan-20,42022220,HAND-BAGS AND SHOPPING BAGS OF COTTON.10 0% COTTON WOVEN BAGS.100% FAIRTRADE COTT ON NATURE SIZE:41+15X45+15CM,Cotton,JNPT,Germany,Antwerpen,28536.63,30000,NOS,0.95,30000,PCS,25800,0.86,EUR,1996137.35,Sea,0
31-Jan-20,42022220,HAND-BAGS AND SHOPPING BAGS OF COTTON.10 0% COTTON WOVEN BAGS.100% ORGANIC COTTON SIZE:45X45+8 CM.,Cotton,JNPT,Germany,Antwerpen,21729.52,35000,NOS,0.62,35000,PCS,19600,0.56,EUR,1519979.86,Sea,0
